seed,neuron,a,b,activation
0,99,91,7,0.712865
0,99,91,8,1.04782
0,99,91,9,0.561576
0,99,91,10,0.901782
0,99,91,11,0.972761
0,99,91,12,1.02547
0,99,91,13,1.20882
0,99,91,14,0.793323
0,99,91,15,1.19774
0,99,91,16,0.673159
0,99,91,17,0.967701
0,99,91,18,0.495238
0,99,91,19,0.694999
0,99,91,20,0.862696
0,99,91,21,0.913821
0,99,91,22,1.26024
0,99,91,23,0.819179
0,99,91,24,1.17138
0,99,91,25,0.745116
0,99,91,26,1.02031
0,99,91,27,0.619478
0,99,91,28,0.746609
0,99,91,29,0.857594
0,99,91,30,0.883642
0,99,91,31,1.25241
0,99,91,32,0.833904
0,99,91,33,1.10355
0,99,91,34,0.761692
0,99,91,35,1.08897
0,99,91,36,0.802726
0,99,91,37,0.858904
0,99,91,38,0.895123
0,99,91,39,0.838596
0,99,91,40,1.14867
0,99,91,41,0.708723
0,99,91,42,0.967416
0,99,91,43,0.558381
0,99,91,44,0.968415
0,99,91,45,0.802474
0,99,91,46,0.927836
0,99,91,47,0.973344
0,99,91,48,0.895671
0,99,91,49,1.26357
0,99,91,50,0.78162
0,99,91,51,0.999195
0,99,91,52,0.505061
0,99,91,53,0.895931
0,99,91,54,0.788096
0,99,91,55,0.972469
0,99,91,56,1.07727
0,99,91,57,0.903169
0,99,91,58,1.36175
0,99,91,59,0.832081
0,99,91,60,1.07169
0,99,91,61,0.472067
0,99,91,62,0.796457
0,99,91,63,0.746004
0,99,91,64,0.844094
0,99,91,65,1.02859
0,99,91,66,0.713529
0,99,91,67,1.24898
0,99,91,68,0.809159
0,99,91,69,1.14953
0,99,91,70,0.606776
0,99,91,71,0.834365
0,99,91,72,0.875764
0,99,91,73,0.867611
0,99,91,74,1.10809
0,99,91,75,0.703772
0,99,91,76,1.12996
0,99,91,77,0.754556
0,99,91,78,1.11002
0,99,91,79,0.710911
0,99,91,80,0.870675
0,99,91,81,1.00097
0,99,91,82,0.978136
0,99,91,83,1.23546
0,99,91,84,0.731402
0,99,91,85,0.987184
0,99,91,86,0.568576
0,99,91,87,0.907714
0,99,91,88,0.634041
0,99,91,89,0.795438
0,99,91,90,0.95381
0,99,91,91,0.982153
0,99,91,92,1.30517
0,99,91,93,0.835939
0,99,91,94,1.04168
0,99,91,95,0.61997
0,99,91,96,0.92453
0,99,91,97,0.692265
0,99,91,98,0.820729
0,99,91,99,0.898145
0,99,91,100,0.93324
0,99,91,101,1.33583
0,99,91,102,0.924026
0,99,91,103,1.13115
0,99,91,104,0.62439
0,99,91,105,0.978625
0,99,91,106,0.731017
0,99,91,107,0.799561
0,99,91,108,0.8879
0,99,91,109,0.743711
0,99,91,110,1.19548
0,99,91,111,0.777432
0,99,91,112,1.07731
0,99,92,0,0.82168
0,99,92,1,0.839528
0,99,92,2,0.988094
0,99,92,3,1.23389
0,99,92,4,0.851842
0,99,92,5,1.14617
0,99,92,6,0.876925
0,99,92,7,1.23878
0,99,92,8,0.817566
0,99,92,9,0.868883
0,99,92,10,0.839031
0,99,92,11,0.998591
0,99,92,12,1.32239
0,99,92,13,0.922865
0,99,92,14,1.10612
0,99,92,15,0.750058
0,99,92,16,1.04403
0,99,92,17,0.656692
0,99,92,18,0.668276
0,99,92,19,0.588052
0,99,92,20,0.741055
0,99,92,21,1.18634
0,99,92,22,0.940955
0,99,92,23,1.18032
0,99,92,24,0.785272
0,99,92,25,1.16833
0,99,92,26,0.884033
0,99,92,27,0.908552
0,99,92,28,0.811514
0,99,92,29,0.800309
0,99,92,30,1.27891
0,99,92,31,1.04121
0,99,92,32,1.2694
0,99,92,33,0.762248
0,99,92,34,1.10589
0,99,92,35,0.914416
0,99,92,36,0.958363
0,99,92,37,0.889822
0,99,92,38,0.657766
0,99,92,39,1.10295
0,99,92,40,0.800513
0,99,92,41,1.0627
0,99,92,42,0.535175
0,99,92,43,0.819327
0,99,92,44,0.767265
0,99,92,45,0.952335
0,99,92,46,1.06992
0,99,92,47,0.78848
0,99,92,48,1.25484
0,99,92,49,1.00716
0,99,92,50,1.28698
0,99,92,51,0.723732
0,99,92,52,0.862501
0,99,92,53,0.814449
0,99,92,54,0.975271
0,99,92,55,1.20867
0,99,92,56,0.865288
0,99,92,57,1.23748
0,99,92,58,0.991408
0,99,92,59,1.25422
0,99,92,60,0.707298
0,99,92,61,0.680616
0,99,92,62,0.609992
0,99,92,63,0.727845
0,99,92,64,1.04626
0,99,92,65,0.71589
0,99,92,66,1.01198
0,99,92,67,0.845198
0,99,92,68,1.24658
0,99,92,69,0.882737
0,99,92,70,0.888258
0,99,92,71,0.79462
0,99,92,72,0.901593
0,99,92,73,1.24262
0,99,92,74,0.910771
0,99,92,75,1.14118
0,99,92,76,0.799128
0,99,92,77,1.21328
0,99,92,78,0.936339
0,99,92,79,0.945689
0,99,92,80,0.842725
0,99,92,81,0.8607
0,99,92,82,1.25208
0,99,92,83,0.890985
0,99,92,84,1.05483
0,99,92,85,0.539021
0,99,92,86,0.878356
0,99,92,87,0.668755
0,99,92,88,0.774631
0,99,92,89,0.793576
0,99,92,90,0.768565
0,99,92,91,1.30474
0,99,92,92,1.05355
0,99,92,93,1.28272
0,99,92,94,0.706535
0,99,92,95,0.999646
0,99,92,96,0.820867
0,99,92,97,0.94921
0,99,92,98,0.975203
0,99,92,99,0.781826
0,99,92,100,1.29576
0,99,92,101,1.07403
0,99,92,102,1.36401
0,99,92,103,0.769339
0,99,92,104,0.885534
0,99,92,105,0.775339
0,99,92,106,0.827088
0,99,92,107,0.906784
0,99,92,108,0.587002
0,99,92,109,1.00289
0,99,92,110,0.804827
0,99,92,111,1.19271
0,99,92,112,0.719176
0,99,93,0,0.834218
0,99,93,1,0.825279
0,99,93,2,1.11356
0,99,93,3,0.834594
0,99,93,4,1.30977
0,99,93,5,0.913896
0,99,93,6,1.22604
0,99,93,7,0.90331
0,99,93,8,1.00336
0,99,93,9,0.952749
0,99,93,10,0.854476
0,99,93,11,1.20689
0,99,93,12,0.811531
0,99,93,13,1.26345
0,99,93,14,0.805626
0,99,93,15,1.0528
0,99,93,16,0.642933
0,99,93,17,0.672234
0,99,93,18,0.672906
0,99,93,19,0.514187
0,99,93,20,0.986798
0,99,93,21,0.645476
0,99,93,22,1.22861
0,99,93,23,0.889809
0,99,93,24,1.14511
0,99,93,25,0.959529
0,99,93,26,0.885656
0,99,93,27,0.993499
0,99,93,28,0.778383
0,99,93,29,1.24349
0,99,93,30,0.846776
0,99,93,31,1.32056
0,99,93,32,1.0033
0,99,93,33,1.12777
0,99,93,34,0.987625
0,99,93,35,0.847634
0,99,93,36,0.961634
0,99,93,37,0.659334
0,99,93,38,1.0362
0,99,93,39,0.631109
0,99,93,40,0.979035
0,99,93,41,0.648869
0,99,93,42,0.819071
0,99,93,43,0.732617
0,99,93,44,0.698873
0,99,93,45,0.955528
0,99,93,46,0.782454
0,99,93,47,1.24314
0,99,93,48,0.934415
0,99,93,49,1.27324
0,99,93,50,0.952293
0,99,93,51,1.03343
0,99,93,52,0.90661
0,99,93,53,0.847448
0,99,93,54,1.0874
0,99,93,55,0.868089
0,99,93,56,1.31324
0,99,93,57,0.932104
0,99,93,58,1.24506
0,99,93,59,0.81362
0,99,93,60,0.847268
0,99,93,61,0.683918
0,99,93,62,0.573914
0,99,93,63,0.814401
0,99,93,64,0.53794
0,99,93,65,1.05838
0,99,93,66,0.707723
0,99,93,67,1.12914
0,99,93,68,0.859293
0,99,93,69,0.970009
0,99,93,70,0.957063
0,99,93,71,0.815742
0,99,93,72,1.2048
0,99,93,73,0.794574
0,99,93,74,1.3095
0,99,93,75,0.922919
0,99,93,76,1.21487
0,99,93,77,0.970276
0,99,93,78,0.949703
0,99,93,79,1.01661
0,99,93,80,0.762843
0,99,93,81,1.18092
0,99,93,82,0.720153
0,99,93,83,1.12266
0,99,93,84,0.700588
0,99,93,85,0.853172
0,99,93,86,0.637633
0,99,93,87,0.599834
0,99,93,88,0.776212
0,99,93,89,0.62679
0,99,93,90,1.15166
0,99,93,91,0.836731
0,99,93,92,1.28319
0,99,93,93,0.981722
0,99,93,94,1.08975
0,99,93,95,0.954917
0,99,93,96,0.824685
0,99,93,97,1.02562
0,99,93,98,0.817525
0,99,93,99,1.25797
0,99,93,100,0.950258
0,99,93,101,1.30164
0,99,93,102,0.991348
0,99,93,103,1.02741
0,99,93,104,0.843903
0,99,93,105,0.715987
0,99,93,106,0.802602
0,99,93,107,0.53579
0,99,93,108,0.980642
0,99,93,109,0.627113
0,99,93,110,1.01269
0,99,93,111,0.724886
0,99,93,112,0.901302
0,99,94,0,0.836119
0,99,94,1,0.950386
0,99,94,2,0.534128
0,99,94,3,1.07664
0,99,94,4,0.860887
0,99,94,5,1.34751
0,99,94,6,0.878817
0,99,94,7,0.840102
0,99,94,8,0.894089
0,99,94,9,0.86566
0,99,94,10,1.1528
0,99,94,11,0.600621
0,99,94,12,1.01289
0,99,94,13,0.681765
0,99,94,14,1.1667
0,99,94,15,0.742164
0,99,94,16,0.549318
0,99,94,17,0.427379
0,99,94,18,0.452433
0,99,94,19,0.878273
0,99,94,20,0.417372
0,99,94,21,0.819048
0,99,94,22,0.596482
0,99,94,23,1.14733
0,99,94,24,1.06411
0,99,94,25,0.830248
0,99,94,26,0.7999
0,99,94,27,0.66412
0,99,94,28,1.22509
0,99,94,29,0.781678
0,99,94,30,1.08129
0,99,94,31,0.770731
0,99,94,32,1.16202
0,99,94,33,1.13491
0,99,94,34,0.868086
0,99,94,35,0.739191
0,99,94,36,0.495343
0,99,94,37,0.972728
0,99,94,38,0.641305
0,99,94,39,0.83378
0,99,94,40,0.345889
0,99,94,41,0.719356
0,99,94,42,0.735229
0,99,94,43,0.699005
0,99,94,44,0.628668
0,99,94,45,0.453697
0,99,94,46,1.06458
0,99,94,47,0.89694
0,99,94,48,1.22555
0,99,94,49,0.782277
0,99,94,50,0.949667
0,99,94,51,0.99061
0,99,94,52,0.955297
0,99,94,53,0.959569
0,99,94,54,0.536384
0,99,94,55,1.10513
0,99,94,56,0.865367
0,99,94,57,1.30387
0,99,94,58,0.758573
0,99,94,59,0.748135
0,99,94,60,0.655315
0,99,94,61,0.644712
0,99,94,62,0.704309
0,99,94,63,0.237972
0,99,94,64,0.711214
0,99,94,65,0.532184
0,99,94,66,1.09908
0,99,94,67,0.775103
0,99,94,68,0.763603
0,99,94,69,0.80089
0,99,94,70,0.807961
0,99,94,71,1.19374
0,99,94,72,0.631026
0,99,94,73,1.03112
0,99,94,74,0.76372
0,99,94,75,1.27414
0,99,94,76,1.05859
0,99,94,77,0.841373
0,99,94,78,0.836099
0,99,94,79,0.700532
0,99,94,80,1.17574
0,99,94,81,0.6182
0,99,94,82,0.877771
0,99,94,83,0.477778
0,99,94,84,0.908265
0,99,94,85,0.764957
0,99,94,86,0.533266
0,99,94,87,0.412536
0,99,94,88,0.377112
0,99,94,89,0.974334
0,99,94,90,0.721062
0,99,94,91,1.04263
0,99,94,92,0.708835
0,99,94,93,1.09026
0,99,94,94,1.1189
0,99,94,95,0.891453
0,99,94,96,0.821783
0,99,94,97,0.564609
0,99,94,98,1.16814
0,99,94,99,0.92804
0,99,94,100,1.19945
0,99,94,101,0.769315
0,99,94,102,0.987878
0,99,94,103,0.961817
0,99,94,104,0.843608
0,99,94,105,0.681238
0,99,94,106,0.286459
0,99,94,107,0.73895
0,99,94,108,0.567583
0,99,94,109,0.92784
0,99,94,110,0.453282
0,99,94,111,0.711942
0,99,94,112,0.753783
0,99,95,0,0.869255
0,99,95,1,0.542838
0,99,95,2,0.97828
0,99,95,3,0.620328
0,99,95,4,1.1729
0,99,95,5,0.923487
0,99,95,6,0.990429
0,99,95,7,0.918347
0,99,95,8,0.744249
0,99,95,9,1.03058
0,99,95,10,0.629729
0,99,95,11,1.03887
0,99,95,12,0.544321
0,99,95,13,0.996184
0,99,95,14,0.725584
0,99,95,15,0.742852
0,99,95,16,0.52301
0,99,95,17,0.320843
0,99,95,18,0.608266
0,99,95,19,0.285772
0,99,95,20,0.786944
0,99,95,21,0.385611
0,99,95,22,0.939792
0,99,95,23,0.837852
0,99,95,24,0.904744
0,99,95,25,0.943635
0,99,95,26,0.598519
0,99,95,27,1.01201
0,99,95,28,0.628331
0,99,95,29,1.17796
0,99,95,30,0.692696
0,99,95,31,1.08342
0,99,95,32,0.989001
0,99,95,33,0.906563
0,99,95,34,0.957514
0,99,95,35,0.498867
0,99,95,36,0.81745
0,99,95,37,0.401188
0,99,95,38,0.864766
0,99,95,39,0.401008
0,99,95,40,0.646101
0,99,95,41,0.527877
0,99,95,42,0.550702
0,99,95,43,0.712604
0,99,95,44,0.360257
0,99,95,45,0.809433
0,99,95,46,0.543775
0,99,95,47,1.12365
0,99,95,48,0.820341
0,99,95,49,1.01436
0,99,95,50,0.956371
0,99,95,51,0.818347
0,99,95,52,1.032
0,99,95,53,0.605008
0,99,95,54,1.00461
0,99,95,55,0.641013
0,99,95,56,1.14805
0,99,95,57,0.829383
0,99,95,58,0.907232
0,99,95,59,0.690441
0,99,95,60,0.508573
0,99,95,61,0.67634
0,99,95,62,0.287328
0,99,95,63,0.60653
0,99,95,64,0.263708
0,99,95,65,0.817302
0,99,95,66,0.635084
0,99,95,67,0.822413
0,99,95,68,0.775819
0,99,95,69,0.650937
0,99,95,70,0.993863
0,99,95,71,0.624547
0,99,95,72,1.09831
0,99,95,73,0.616018
0,99,95,74,1.12918
0,99,95,75,0.96467
0,99,95,76,1.01151
0,99,95,77,0.968149
0,99,95,78,0.63804
0,99,95,79,0.979546
0,99,95,80,0.534247
0,99,95,81,0.984152
0,99,95,82,0.446645
0,99,95,83,0.799979
0,99,95,84,0.600435
0,99,95,85,0.591958
0,99,95,86,0.553358
0,99,95,87,0.250117
0,99,95,88,0.654957
0,99,95,89,0.397562
0,99,95,90,0.998367
0,99,95,91,0.620989
0,99,95,92,1.00027
0,99,95,93,0.955207
0,99,95,94,0.891015
0,99,95,95,1.01494
0,99,95,96,0.56313
0,99,95,97,1.00021
0,99,95,98,0.642652
0,99,95,99,1.18613
0,99,95,100,0.807786
0,99,95,101,1.00735
0,99,95,102,0.909309
0,99,95,103,0.741433
0,99,95,104,0.840507
0,99,95,105,0.369934
0,99,95,106,0.61294
0,99,95,107,0.261032
0,99,95,108,0.790433
0,99,95,109,0.470067
0,99,95,110,0.677334
0,99,95,111,0.610855
0,99,95,112,0.592845
0,99,96,0,0.222489
0,99,96,1,0.822097
0,99,96,2,0.497798
0,99,96,3,1.07247
0,99,96,4,0.626495
0,99,96,5,0.859843
0,99,96,6,0.972181
0,99,96,7,0.834537
0,99,96,8,1.00988
0,99,96,9,0.392461
0,99,96,10,0.865933
0,99,96,11,0.504418
0,99,96,12,0.971043
0,99,96,13,0.504466
0,99,96,14,0.553584
0,99,96,15,0.592818
0,99,96,16,0.392729
0,99,96,17,0.548161
0,99,96,18,0.0495786
0,99,96,19,0.440974
0,99,96,20,0.209651
0,99,96,21,0.788927
0,99,96,22,0.586165
0,99,96,23,0.660174
0,99,96,24,0.778531
0,99,96,25,0.649618
0,99,96,26,1.00287
0,99,96,27,0.481245
0,99,96,28,0.88349
0,99,96,29,0.519219
0,99,96,30,1.11084
0,99,96,31,0.920652
0,99,96,32,0.83855
0,99,96,33,0.788559
0,99,96,34,0.526036
0,99,96,35,0.857325
0,99,96,36,0.322611
0,99,96,37,0.632982
0,99,96,38,0.148424
0,99,96,39,0.631043
0,99,96,40,0.46137
0,99,96,41,0.471925
0,99,96,42,0.46551
0,99,96,43,0.205737
0,99,96,44,0.701954
0,99,96,45,0.361785
0,99,96,46,0.86258
0,99,96,47,0.414827
0,99,96,48,0.932629
0,99,96,49,0.957839
0,99,96,50,0.890256
0,99,96,51,0.928306
0,99,96,52,0.448859
0,99,96,53,0.983442
0,99,96,54,0.549307
0,99,96,55,1.05297
0,99,96,56,0.503253
0,99,96,57,0.776547
0,99,96,58,0.791456
0,99,96,59,0.598707
0,99,96,60,0.620327
0,99,96,61,0.0441533
0,99,96,62,0.482613
0,99,96,63,0.147689
0,99,96,64,0.680929
0,99,96,65,0.304554
0,99,96,66,0.498039
0,99,96,67,0.712767
0,99,96,68,0.643613
0,99,96,69,0.912945
0,99,96,70,0.357861
0,99,96,71,0.847988
0,99,96,72,0.545469
0,99,96,73,1.09836
0,99,96,74,0.789226
0,99,96,75,0.820183
0,99,96,76,0.918189
0,99,96,77,0.748502
0,99,96,78,1.00008
0,99,96,79,0.36966
0,99,96,80,0.706387
0,99,96,81,0.315696
0,99,96,82,0.802549
0,99,96,83,0.499437
0,99,96,84,0.473296
0,99,96,85,0.435983
0,99,96,86,0.253056
0,99,96,87,0.569131
0,99,96,88,0.168161
0,99,96,89,0.596388
0,99,96,90,0.295386
0,99,96,91,0.9266
0,99,96,92,0.824528
0,99,96,93,0.826177
0,99,96,94,0.823256
0,99,96,95,0.56451
0,99,96,96,1.02764
0,99,96,97,0.562249
0,99,96,98,0.989518
0,99,96,99,0.48632
0,99,96,100,0.994429
0,99,96,101,0.906953
0,99,96,102,0.799454
0,99,96,103,0.710243
0,99,96,104,0.242174
0,99,96,105,0.662947
0,99,96,106,0.195994
0,99,96,107,0.589062
0,99,96,108,0.137022
0,99,96,109,0.524253
0,99,96,110,0.556236
0,99,96,111,0.571783
0,99,96,112,0.66889
0,99,97,0,0.718071
0,99,97,1,0.35889
0,99,97,2,1.02132
0,99,97,3,0.680672
0,99,97,4,0.951937
0,99,97,5,0.844972
0,99,97,6,0.881298
0,99,97,7,1.17047
0,99,97,8,0.639955
0,99,97,9,0.903395
0,99,97,10,0.384494
0,99,97,11,1.00705
0,99,97,12,0.614651
0,99,97,13,0.792617
0,99,97,14,0.606123
0,99,97,15,0.467008
0,99,97,16,0.692873
0,99,97,17,0.222326
0,99,97,18,0.532852
0,99,97,19,0
0,99,97,20,0.679131
0,99,97,21,0.485982
0,99,97,22,0.819895
0,99,97,23,0.778885
0,99,97,24,0.571818
0,99,97,25,1.05891
0,99,97,26,0.583434
0,99,97,27,1.02272
0,99,97,28,0.418992
0,99,97,29,0.994374
0,99,97,30,0.851331
0,99,97,31,1.0533
0,99,97,32,1.01099
0,99,97,33,0.552941
0,99,97,34,0.950762
0,99,97,35,0.423816
0,99,97,36,0.831111
0,99,97,37,0.198229
0,99,97,38,0.570788
0,99,97,39,0.434219
0,99,97,40,0.589968
0,99,97,41,0.629578
0,99,97,42,0.219483
0,99,97,43,0.636493
0,99,97,44,0.270684
0,99,97,45,0.870493
0,99,97,46,0.44349
0,99,97,47,0.818637
0,99,97,48,0.804157
0,99,97,49,0.97406
0,99,97,50,1.16175
0,99,97,51,0.60732
0,99,97,52,0.918567
0,99,97,53,0.511825
0,99,97,54,1.09287
0,99,97,55,0.652488
0,99,97,56,0.860779
0,99,97,57,0.715033
0,99,97,58,0.750195
0,99,97,59,0.873798
0,99,97,60,0.298728
0,99,97,61,0.531023
0,99,97,62,0.0558337
0,99,97,63,0.617064
0,99,97,64,0.320737
0,99,97,65,0.599897
0,99,97,66,0.520734
0,99,97,67,0.608466
0,99,97,68,0.966793
0,99,97,69,0.53498
0,99,97,70,0.881558
0,99,97,71,0.370344
0,99,97,72,1.05573
0,99,97,73,0.777077
0,99,97,74,1.03869
0,99,97,75,0.91398
0,99,97,76,0.754744
0,99,97,77,1.13874
0,99,97,78,0.579022
0,99,97,79,0.907622
0,99,97,80,0.240918
0,99,97,81,0.795108
0,99,97,82,0.525344
0,99,97,83,0.692149
0,99,97,84,0.581645
0,99,97,85,0.240668
0,99,97,86,0.622624
0,99,97,87,0.201822
0,99,97,88,0.662894
0,99,97,89,0.168047
0,99,97,90,0.738903
0,99,97,91,0.692838
0,99,97,92,0.950106
0,99,97,93,1.02549
0,99,97,94,0.56454
0,99,97,95,0.999902
0,99,97,96,0.561102
0,99,97,97,1.10095
0,99,97,98,0.54206
0,99,97,99,0.900879
0,99,97,100,0.836039
0,99,97,101,0.947228
0,99,97,102,1.03895
0,99,97,103,0.413962
0,99,97,104,0.701782
0,99,97,105,0.228371
0,99,97,106,0.673934
0,99,97,107,0.202636
0,99,97,108,0.497952
0,99,97,109,0.408364
0,99,97,110,0.580575
0,99,97,111,0.80374
0,99,97,112,0.359297
0,99,98,0,0.422826
0,99,98,1,0.922435
0,99,98,2,0.541912
0,99,98,3,0.943716
0,99,98,4,0.977911
0,99,98,5,0.957589
0,99,98,6,1.19271
0,99,98,7,0.672111
0,99,98,8,1.10573
0,99,98,9,0.548624
0,99,98,10,1.00216
0,99,98,11,0.606958
0,99,98,12,0.793467
0,99,98,13,0.793249
0,99,98,14,0.677568
0,99,98,15,0.910966
0,99,98,16,0.280483
0,99,98,17,0.592979
0,99,98,18,0.194748
0,99,98,19,0.623951
0,99,98,20,0.420188
0,99,98,21,0.616117
0,99,98,22,0.802631
0,99,98,23,0.754149
0,99,98,24,1.13837
0,99,98,25,0.612958
0,99,98,26,0.981792
0,99,98,27,0.546887
0,99,98,28,1.01085
0,99,98,29,0.821136
0,99,98,30,0.944082
0,99,98,31,1.07044
0,99,98,32,0.852993
0,99,98,33,1.13942
0,99,98,34,0.574899
0,99,98,35,0.830038
0,99,98,36,0.342157
0,99,98,37,0.715579
0,99,98,38,0.529921
0,99,98,39,0.562788
0,99,98,40,0.598127
0,99,98,41,0.425612
0,99,98,42,0.799168
0,99,98,43,0.349243
0,99,98,44,0.711324
0,99,98,45,0.370099
0,99,98,46,0.873429
0,99,98,47,0.826323
0,99,98,48,0.954357
0,99,98,49,1.11313
0,99,98,50,0.763666
0,99,98,51,1.15576
0,99,98,52,0.604181
0,99,98,53,1.02443
0,99,98,54,0.545017
0,99,98,55,0.953578
0,99,98,56,0.877287
0,99,98,57,0.867158
0,99,98,58,1.00314
0,99,98,59,0.458179
0,99,98,60,0.791682
0,99,98,61,0.2423
0,99,98,62,0.622097
0,99,98,63,0.214041
0,99,98,64,0.519965
0,99,98,65,0.623667
0,99,98,66,0.63132
0,99,98,67,0.990481
0,99,98,68,0.518553
0,99,98,69,0.979805
0,99,98,70,0.52136
0,99,98,71,1.01037
0,99,98,72,0.709945
0,99,98,73,0.917169
0,99,98,74,1.03075
0,99,98,75,0.901833
0,99,98,76,1.23749
0,99,98,77,0.643837
0,99,98,78,0.990191
0,99,98,79,0.474166
0,99,98,80,0.868553
0,99,98,81,0.582691
0,99,98,82,0.637339
0,99,98,83,0.677712
0,99,98,84,0.528938
0,99,98,85,0.806155
0,99,98,86,0.264115
0,99,98,87,0.556362
0,99,98,88,0.233729
0,99,98,89,0.72516
0,99,98,90,0.656664
0,99,98,91,0.823143
0,99,98,92,0.978625
0,99,98,93,0.819011
0,99,98,94,1.16902
0,99,98,95,0.643894
0,99,98,96,0.989111
0,99,98,97,0.543492
0,99,98,98,1.01607
0,99,98,99,0.865326
0,99,98,100,0.957948
0,99,98,101,1.05147
0,99,98,102,0.699493
0,99,98,103,0.999456
0,99,98,104,0.414244
0,99,98,105,0.708696
0,99,98,106,0.194957
0,99,98,107,0.546427
0,99,98,108,0.530449
0,99,98,109,0.577111
0,99,98,110,0.72421
0,99,98,111,0.439494
0,99,98,112,0.88184
0,99,99,0,1.13599
0,99,99,1,0.604472
0,99,99,2,0.835005
0,99,99,3,0.840453
0,99,99,4,1.06786
0,99,99,5,1.3984
0,99,99,6,0.811515
0,99,99,7,1.08964
0,99,99,8,0.61636
0,99,99,9,1.17651
0,99,99,10,0.775729
0,99,99,11,0.863602
0,99,99,12,0.753019
0,99,99,13,0.815885
0,99,99,14,1.2094
0,99,99,15,0.636016
0,99,99,16,0.714988
0,99,99,17,0.198279
0,99,99,18,0.722857
0,99,99,19,0.563687
0,99,99,20,0.665273
0,99,99,21,0.607772
0,99,99,22,0.726327
0,99,99,23,1.24939
0,99,99,24,0.910725
0,99,99,25,1.09704
0,99,99,26,0.499805
0,99,99,27,1.00659
0,99,99,28,0.899911
0,99,99,29,1.0745
0,99,99,30,0.949971
0,99,99,31,0.849604
0,99,99,32,1.30322
0,99,99,33,0.933659
0,99,99,34,1.11407
0,99,99,35,0.394106
0,99,99,36,0.752503
0,99,99,37,0.648172
0,99,99,38,0.863447
0,99,99,39,0.690876
0,99,99,40,0.405776
0,99,99,41,0.817961
0,99,99,42,0.56569
0,99,99,43,0.956435
0,99,99,44,0.31523
0,99,99,45,0.728804
0,99,99,46,0.78113
0,99,99,47,1.13838
0,99,99,48,1.1815
0,99,99,49,0.799186
0,99,99,50,1.17281
0,99,99,51,0.752781
0,99,99,52,1.26664
0,99,99,53,0.602556
0,99,99,54,0.853586
0,99,99,55,0.834074
0,99,99,56,1.05425
0,99,99,57,1.27348
0,99,99,58,0.693298
0,99,99,59,0.900991
0,99,99,60,0.408868
0,99,99,61,0.924125
0,99,99,62,0.387786
0,99,99,63,0.473109
0,99,99,64,0.456449
0,99,99,65,0.692488
0,99,99,66,1.13699
0,99,99,67,0.695071
0,99,99,68,0.964535
0,99,99,69,0.535581
0,99,99,70,1.12813
0,99,99,71,0.844965
0,99,99,72,0.941876
0,99,99,73,0.855008
0,99,99,74,0.926258
0,99,99,75,1.38924
0,99,99,76,0.927986
0,99,99,77,1.09744
0,99,99,78,0.509736
0,99,99,79,0.99653
0,99,99,80,0.812352
0,99,99,81,0.856563
0,99,99,82,0.666605
0,99,99,83,0.564927
0,99,99,84,0.982446
0,99,99,85,0.625724
0,99,99,86,0.747427
0,99,99,87,0.151212
0,99,99,88,0.645806
0,99,99,89,0.673608
0,99,99,90,0.971008
0,99,99,91,0.898336
0,99,99,92,0.782776
0,99,99,93,1.25757
0,99,99,94,0.926903
0,99,99,95,1.18567
0,99,99,96,0.483775
0,99,99,97,0.900304
0,99,99,98,0.862778
0,99,99,99,1.17225
0,99,99,100,1.1203
0,99,99,101,0.769475
0,99,99,102,1.13925
0,99,99,103,0.714379
0,99,99,104,1.10284
0,99,99,105,0.339101
0,99,99,106,0.521132
0,99,99,107,0.461873
0,99,99,108,0.765753
0,99,99,109,0.858362
0,99,99,110,0.460567
0,99,99,111,0.854792
0,99,99,112,0.529721
0,99,100,0,0.650522
0,99,100,1,0.964704
0,99,100,2,0.940422
0,99,100,3,0.996234
0,99,100,4,1.24483
0,99,100,5,0.952207
0,99,100,6,1.30045
0,99,100,7,0.823259
0,99,100,8,1.1315
0,99,100,9,0.740796
0,99,100,10,0.974805
0,99,100,11,0.998874
0,99,100,12,0.908679
0,99,100,13,1.15714
0,99,100,14,0.782428
0,99,100,15,1.10213
0,99,100,16,0.54465
0,99,100,17,0.788198
0,99,100,18,0.490036
0,99,100,19,0.654206
0,99,100,20,0.816507
0,99,100,21,0.761489
0,99,100,22,1.18212
0,99,100,23,0.875522
0,99,100,24,1.23585
0,99,100,25,0.831999
0,99,100,26,1.04996
0,99,100,27,0.801704
0,99,100,28,0.928153
0,99,100,29,1.09472
0,99,100,30,0.96381
0,99,100,31,1.32706
0,99,100,32,0.950265
0,99,100,33,1.19722
0,99,100,34,0.801096
0,99,100,35,0.960534
0,99,100,36,0.730862
0,99,100,37,0.769564
0,99,100,38,0.882419
0,99,100,39,0.692473
0,99,100,40,0.97023
0,99,100,41,0.620346
0,99,100,42,0.920618
0,99,100,43,0.582492
0,99,100,44,0.837239
0,99,100,45,0.76855
0,99,100,46,0.922956
0,99,100,47,1.1312
0,99,100,48,1.00759
0,99,100,49,1.33735
0,99,100,50,0.90775
0,99,100,51,1.15716
0,99,100,52,0.73352
0,99,100,53,0.989439
0,99,100,54,0.88777
0,99,100,55,0.991264
0,99,100,56,1.18797
0,99,100,57,0.93909
0,99,100,58,1.25929
0,99,100,59,0.709457
0,99,100,60,0.94008
0,99,100,61,0.490698
0,99,100,62,0.698721
0,99,100,63,0.635504
0,99,100,64,0.663901
