seed,n_key,step,param_norm,train_loss,train_acc,test_loss,test_acc,restricted_loss_train,restricted_acc_train,restricted_loss_test,restricted_acc_test,restricted_loss_all,restricted_acc_all,excluded_loss_train,excluded_acc_train,excluded_loss_test,excluded_acc_test,restricted_loss_train_products,restricted_acc_train_products,restricted_loss_test_products,restricted_acc_test_products,restricted_loss_all_products,restricted_acc_all_products,excluded_loss_train_products,excluded_acc_train_products,excluded_loss_test_products,excluded_acc_test_products
0,5,10500,30.38211444,9.732098587e-08,1,1.917718208e-07,1,5.615924612e-08,1,5.871995228e-08,1,5.795188081e-08,1,6.101563404,0.02637075718,6.479234675,0.02058395794,6.46406899e-08,1,6.804739934e-08,1,6.702557326e-08,1,5.959184783,0.02637075718,6.337146121,0.02226199799
0,5,10750,30.36797743,9.719464592e-08,1,1.912038031e-07,1,5.623392923e-08,1,5.878303991e-08,1,5.801844645e-08,1,6.09890477,0.02637075718,6.472297856,0.02069582727,6.453375362e-08,1,6.788453944e-08,1,6.687948739e-08,1,5.960041366,0.0274151436,6.333967824,0.02293321401
0,5,11000,30.3555467,9.707404819e-08,1,1.908445233e-07,1,5.633371555e-08,1,5.887226586e-08,1,5.811083993e-08,1,6.095440067,0.02637075718,6.465020988,0.01991274192,6.444701101e-08,1,6.774785202e-08,1,6.675778067e-08,1,5.960226846,0.02924281984,6.330353113,0.02349256069
0,5,11250,30.34459001,9.696820659e-08,1,1.901582231e-07,1,5.643887822e-08,1,5.896416103e-08,1,5.820671462e-08,1,6.091092725,0.02610966057,6.456958759,0.02036021926,6.437879165e-08,1,6.76322172e-08,1,6.665636789e-08,1,5.95915465,0.02898172324,6.325537918,0.02472312339
0,5,11500,30.33488791,9.685652441e-08,1,1.89498715e-07,1,5.654757266e-08,1,5.906035618e-08,1,5.830665887e-08,1,6.087502218,0.02663185379,6.449145463,0.02024834993,6.434041512e-08,1,6.7549527e-08,1,6.658696936e-08,1,5.95843404,0.03054830287,6.320543068,0.02427564605
0,5,11750,30.32603474,9.676179244e-08,1,1.888996412e-07,1,5.664829066e-08,1,5.915154783e-08,1,5.840070791e-08,1,6.084386278,0.02558746736,6.442493996,0.02013648059,6.43113001e-08,1,6.748385138e-08,1,6.653225992e-08,1,5.957851474,0.03080939948,6.316280702,0.02416377671
0,5,12000,30.31811814,9.666844211e-08,1,1.882401114e-07,1,5.673967639e-08,1,5.922497089e-08,1,5.847951878e-08,1,6.081491554,0.02610966057,6.436808761,0.02013648059,6.42828179e-08,1,6.741257112e-08,1,6.647381673e-08,1,5.957365095,0.02924281984,6.312851181,0.02449938472
0,5,12250,30.31089025,9.658102454e-08,1,1.877784066e-07,1,5.683629826e-08,1,5.930525857e-08,1,5.856470582e-08,1,6.07830102,0.02558746736,6.431085751,0.01980087258,6.425458254e-08,1,6.734136668e-08,1,6.641550065e-08,1,5.956609591,0.03028720627,6.309470491,0.02517060074
0,5,12500,30.30425521,9.650258029e-08,1,1.874016536e-07,1,5.693218004e-08,1,5.938227136e-08,1,5.864737828e-08,1,6.075650886,0.02558746736,6.42636662,0.01968900324,6.424147694e-08,1,6.728175421e-08,1,6.63698377e-08,1,5.956049057,0.03054830287,6.306778712,0.02561807808
0,5,12750,30.29816571,9.642785724e-08,1,1.870485245e-07,1,5.703825707e-08,1,5.947237817e-08,1,5.874227528e-08,1,6.07292835,0.0274151436,6.42158881,0.01980087258,6.424069905e-08,1,6.724285761e-08,1,6.634237462e-08,1,5.955433134,0.0318537859,6.304048625,0.02584181676
0,5,13000,30.29249873,9.635668084e-08,1,1.865671678e-07,1,5.715163856e-08,1,5.957330992e-08,1,5.884694127e-08,1,6.070268342,0.0274151436,6.416644474,0.02024834993,6.426881365e-08,1,6.72412561e-08,1,6.634968632e-08,1,5.954553386,0.03237597911,6.300770549,0.02539433941
0,5,13111,30.29010955,9.632425359e-08,1,1.863606547e-07,1,5.719680054e-08,1,5.961405922e-08,1,5.888901413e-08,1,6.06916645,0.02767624021,6.414635536,0.0204720886,6.427877421e-08,1,6.723893296e-08,1,6.635104761e-08,1,5.954151826,0.03133159269,6.299449884,0.02550620875
